title,price,rating,reviews,availability
Ioway Memória 8gb Ddr4 2666mhz Sodimm,189.99,4.6,33.0,Em estoque
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop",180.0,4.6,3.0,Em estoque
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop",289.0,4.8,13.0,Em estoque
"Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C16, MCR-DTLZ-8GB",176.9,4.7,213.0,Em estoque
"KF432C16BB/16 - Memória de 16GB DIMM DDR4 3200Mhz FURY Beast 1,35V 1Rx8 288 pinos para desktop/gamers, Preto",279.9,4.6,1.144,Em estoque
"HX432C16FB3K2/16 - Kit de Memórias HyperX Fury (2 de 8GB) DIMM DDR4 3200Mhz 1,2V para desktop",315.1,4.7,2.033,Em estoque
Corsair Memória de computador VENGEANCE LPX DDR4 RAM 32GB (2x16GB) 3200MHz CL16 Intel XMP 2.0 - Preto (CMK32GX4M2E3200C16),595.49,4.8,18.997,Em estoque
Kingston Memória de computador Fury Beast RGB 16GB 3200MT/s DDR4 CL16 DIMM KF432C16BB12A/16,359.0,4.7,23.0,Em estoque
Memória RAM DDR4 Asgard 16GB (8GBx2) 3200MHz ddr4 ram Loki Series ddr4 16GB para PC RAM Desktop,319.9,5.0,10.0,Em estoque
Kit Memória Ram 16GB (2x8GB) DDR4 ASGARD VALKYRIE V5 RGB PC Gamer Desktop 3200Mhz / 3600Mhz (8GBx2 3200MHz),408.0,4.6,92.0,Estimativa de envio de 3 a 4 dias
"HX426C16FB3/8 - Memória HyperX Fury de 8GB DIMM DDR4 2666Mhz 1,2V para desktop",158.0,4.8,5.733,Em estoque
Memória de desktop Corsair Vengeance RGB Pro 16 GB (2 x 8 GB) DDR4 3600 (PC4-28800) C18 – Preta,505.87,4.8,8.83,Em estoque
"Memória RAM Freyja RGB DDR4 16GB 3200MHz DIMM 1,2V, Excelente Desempenho para Computadores Desktop de Jogos",364.0,5.0,1.0,Em estoque
"Memória de 8GB DIMM DDR4 3200Mhz 1,2V Freyja RGB para desktop/gamers",199.0,0.0,,Em estoque
"Kingston ValueRAM 8GB 2666MHz DDR4 Não-ECC CL19 SODIMM 1Rx16 1,2V - KVR26S19S6/8",155.0,4.7,243.0,Em estoque
"Kingstone KVR16N118 - Memória de 8GB DIMM DDR3 1600Mhz 1,5V 2Rx8 para desktop",77.0,4.7,1.891,Em estoque
Memória Patriot Viper Elite II 16GB 3200MHz Vermelho PVE2416G320C8.,269.9,4.6,788.0,Em estoque
Memória Ram 16gb (2x8gb) Asgard Loki W2 Rgb 3200mhz Cl16 Ddr4,399.0,4.8,764.0,Estimativa de envio de 3 a 4 dias
"MEMÓRIA KINGSTON FURY BEAST DIMM DDR4 8GB 3200 MHZ KF432C16BB/8 1,35V 1Rx* 288 pinos Desktop Gamer",192.6,4.8,3.122,Em estoque
"KF432C16BB/32 - Memória de 32GB DIMM DDR4 3200Mhz FURY Beast 1,35V 2Rx8 288 pinos para desktop/gamers, preto",489.0,4.7,282.0,Em estoque
Memória Ram Asgard Ddr4 16gb (2x8gb) 3200mhz Rgb Gamer,388.3,4.8,106.0,Em estoque
Memória RAM DDR4 Asgard 16GB (8GBx2) 3200MHz ddr4 ram Loki Series ddr4 16GB para PC RAM Desktop,300.8,4.5,106.0,Em estoque
Corsair VENGEANCE RGB PRO DDR4 32GB (2 x 16GB) 3600MHz CL18 Intel XMP 2.0 iCUE Memória de computador compatível - Preto (CMW32GX4M2D3600C18),799.0,4.8,6.601,Em estoque
Memória Ram Westgatte Ddr4 16gb 3200mhz Desktop/PC,219.0,0.0,,Em estoque
"KF432C16BBA/8 - Memória de 8GB DIMM DDR4 3200Mhz FURY Beast RGB 1,35V 1Rx8 288 pinos para desktop/gamers",239.9,4.8,795.0,Em estoque
"Memória RAM Freyja RGB DDR4 16GB 3200MHz DIMM 1,2V, Excelente Desempenho para Computadores Desktop de Jogos",364.0,5.0,1.0,Em estoque
Corsair Memória de desktop Vengeance LPX 16GB (1 x 16GB) DDR4 3000 (PC4-24000) C16 - preto,349.0,4.7,1.714,Estimativa de envio de 4 a 5 dias
"HX432C16FB3/8 - Memória HyperX Fury de 8GB DIMM DDR4 3200Mhz 1,2V para desktop",168.1,4.5,2.409,Em estoque
"Memória Redragon Solar Desktop Gamer RGB 8GB (1x8GB), DDR4 3600 MHZ, CL16, Preta e Dourada, GM-805",267.54,5.0,5.0,Em estoque
Memória Desktop Adata 8GB DDR4 3200 Mhz,157.82,4.6,38.0,Em estoque
"Tablet Empresarial bosnyyds de 10,1 Polegadas Processador Resolução de 1280 x 800 1GB de Ram Memória 16GB Android 5.1-MTK6592",1678.0,4.6,4.0,Em estoque
"Memória RAM DDR2 4GB, 4GB Módulo de memória DDR2 800Mhz de grande capacidade, projetado para AMD, adotando 240Pin para alcançar altas propriedades anti-interferência e antiestáticas, Plug",174.85,3.2,4.0,Em estoque
"Cartão De Teste De Memória Para Laptop Orenic Com Luz LED, Testador De Placa-mãe Para Reparo De Circuito De Computador, Cartão De Pós-diagnóstico, Teste De RAM E Ferramenta De Reparo(DDR3)",329.0,0.0,,Em estoque
"Memória RAM Freyja RGB DDR4 16GB 3200MHz DIMM 1,2V, Excelente Desempenho para Computadores Desktop de Jogos",364.0,5.0,1.0,Em estoque
Ioway Memória 8gb Ddr4 2666mhz Sodimm,189.99,4.6,33.0,Em estoque
"Memória de 8GB DIMM DDR4 3200Mhz 1,2V Freyja RGB para desktop/gamers",199.0,0.0,,Em estoque
"Memória de 8GB DIMM DDR4 3200Mhz 1,2V Freyja RGB para desktop/gamers",199.0,0.0,,Em estoque
"Memória RAM Freyja RGB DDR4 16GB 3200MHz DIMM 1,2V, Excelente Desempenho para Computadores Desktop de Jogos",364.0,5.0,1.0,Em estoque
"HX432C16FB3/8 - Memória HyperX Fury de 8GB DIMM DDR4 3200Mhz 1,2V para desktop",168.1,4.5,2.409,Em estoque
Memória Desktop Gamer Redragon Solar RGB 16GB DDR4 3600 Mhz,341.0,5.0,2.0,Em estoque
Corsair Memória de desktop Vengeance LPX 16GB (1 x 16GB) DDR4 3000 (PC4-24000) C16 - preto,349.0,4.7,1.714,Estimativa de envio de 4 a 5 dias
"Gloway Kit de memória de alumínio para Desktop Compter DDR4 Ram 16GB (2 x 8GB) 3200MHz (PC4-25600) CL16 1,35V 288-Pin DDR4 UDIMM - Branco",309.9,4.4,258.0,Estimativa de envio de 4 a 5 dias
"KF432C16BB1/16 - Memória de 16GB DIMM DDR4 3200Mhz FURY Beast 1,35V 2Rx8 288 pinos para desktop/gamers, Preto",284.5,4.7,463.0,Em estoque
Memória 8GB DDR4 3200MHz Rise Mode Z - CL16 - com Dissipador - RM-D4-8G-3200Z,178.99,0.0,,Em estoque
Memória Desktop Adata 8GB DDR4 3200 Mhz,157.82,4.6,38.0,Em estoque
"Memória Redragon Solar Desktop Gamer RGB 8GB (1x8GB), DDR4 3600 MHZ, CL16, Preta e Dourada, GM-805",267.54,5.0,5.0,Em estoque
Memória Desktop Gamer Adata XPG Spectrix D35G RGB 16GB DDR4 3200 Mhz - AX4U320016G16A-SBKD35G,423.0,5.0,1.0,Em estoque
Memoria Adata Xpg Spectrix D35g 8gb Ddr4 3200mhz Cl16 Rgb Branco Desktop- Ax4u32008g16a-swhd35g,251.51,5.0,5.0,Em estoque
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop",289.0,4.8,13.0,Em estoque
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop",180.0,4.6,3.0,Em estoque
"Kingston ValueRAM 8GB 2666MHz DDR4 Não-ECC CL19 SODIMM 1Rx16 1,2V - KVR26S19S6/8",155.0,4.7,243.0,Em estoque
"KF432C16BB1A/16 - Memória de 16GB DIMM DDR4 3200Mhz FURY Beast RGB 1,35V 2Rx8 288 pinos para desktop/gamers, Preto",363.7,4.8,456.0,Em estoque
Memória Notebook Adata 8GB DDR4 3200 Mhz,176.9,4.8,965.0,Em estoque
"Memoria Midgard 16 GB (1X16GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop",300.0,3.4,4.0,Em estoque
"Kingston, KF432C16BBK2/16 - Kit de memórias de 16GB (2 x 8GB) DIMM DDR4 3200Mhz FURY Beast Black 1,35V 1Rx8 288 pinos para desktop/gamers, Não aplicável",349.0,4.8,2.393,Estimativa de envio de 2 a 3 dias
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop",289.0,4.8,13.0,Em estoque
Memória Desktop Gamer Adata XPG Spectrix D35G RGB 8GB DDR4 3200 Mhz - AX4U32008G16A-SBKD35G,239.9,5.0,1.0,Em estoque
Memória Desktop Gamer Adata XPG Gammix D35 16GB DDR4 3200 Mhz - AX4U320016G16A-SBKD35,379.99,5.0,4.0,Em estoque
"DDR4 Ram, RGB RAM 16 GB (2 x 8 GB) Memória de computador Abyss-PC-DDR4-3200 MHz CL18 LED 288 pinos Gloway Desktop Kit Branco",395.9,4.7,91.0,Estimativa de envio de 4 a 5 dias
"Yongxinsheng DDR3 8 GBx2 (Kit de 16 GB) 1600 MHz UDIMM RAM PC3-12800U CL11 240 pinos 1,5 V não-ECC memória desktop Ddr3 sem buffer - preto",222.58,4.6,772.0,Em estoque
"HyperX Fury HX316C10FB/8, Memória 8GB DDR3 1600MHz CL10 DIMM 1.50V",132.99,4.8,148.0,Em estoque
Kingston Módulo único de memória de desktop Fury 16GB Beast 3600MT/s DDR4 CL18 | Intel XMP | AMD Ryzen | Plug n Play | Sincronização infravermelha RGB | KF436C18BB2A/16,440.0,5.0,7.0,Em estoque
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop",180.0,4.6,3.0,Em estoque
Memória 16GB 3200MHz DDR4 2X8GB XLR8 GAMING PNY MD16GK2D4320016AXR,422.3,4.6,1.054,Estimativa de envio de 4 a 5 dias
PNY Memória XLR8 Gaming 8GB DDR4 3200MHz (PC4-25600) CL16 1.35V RGB Desktop (DIMM) – MD8GD4320016XRGB,630.48,4.7,1.473,Estimativa de envio de 4 a 5 dias
"Módulo de memória DDR, 2 peças 1GB 400MHz PC-3200 184pin Ram módulo de memória de computador para desktop, totalmente compatível com AMD/para Intel",282.87,4.3,7.0,Em estoque
"Memória RAM Freyja RGB DDR4 16GB 3200MHz DIMM 1,2V, Excelente Desempenho para Computadores Desktop de Jogos",364.0,5.0,1.0,Em estoque
Ioway Memória 8gb Ddr4 2666mhz Sodimm,189.99,4.6,33.0,Em estoque
"Memória de 8GB DIMM DDR4 3200Mhz 1,2V Freyja RGB para desktop/gamers",199.0,0.0,,Em estoque
"Lexar 16GB (2x8GB) ARES RGB DDR4 RAM 3600MT/s CL18 Desktop Memory, compatível com Intel XMP 2.0 e AMD Ryzen, preto (LD4BU008G-R3600GDLA)",510.64,4.9,19.0,Em estoque
Memória Notebook Kingston Fury Impact 16GB DDR4 3200 Mhz - Preto,309.0,4.8,2.019,Estimativa de envio de 2 a 3 dias
Memória Corsair Vengeance RGB Pro 16 GB (2 x 8 GB) DDR4 3200 MHz C16 LED Desktop - Branco (CMW16GX4M2C3200C16W),514.0,4.8,61.178,Em estoque
"Memória HyperX Fury, 4GB, 2666MHz, DDR4, CL16, Preto - HX426C16FB3/4",151.1,4.6,331.0,Em estoque
"DDR4 Ram, Asgard Valkyrie Series 32GB (2 x 16GB) 288-Pin DRAM DDR4 3600 CL18-22-22-42 1,35V Dual Channel Desktop Memory Model - Branco",735.29,4.6,61.0,Em estoque
Houshome Asgard RGB RAM DDR4 Desktop Memory 3200MHz Frequency Support XMP2.0 Overclocking automático para desktops Cinza 16GB (8GB * 2),409.9,5.0,1.0,Em estoque
"HyperX HX426C16FB316 - Memória Fury de 16GB DIMM DDR4 2666Mhz 1,2V para desktop",299.0,4.7,1.428,Em estoque
Memória Ram 32gb (2x16gb) Asgard Loki W2 Rgb 3200mhz Cl16 Ddr4,790.0,4.5,28.0,Em estoque
"Memoria Team Group T-force Vulcan Pichau, 8gb (1x8), Ddr4, 3200mhz, C16, Vermelha, Tlprd48g3200hc16f01",223.9,4.8,37.0,Em estoque
"Fanxiang RGB DDR4 RAM 32 GB (2 x 16 GB) 3600 MHz CL18, compatível com Intel XMP 2.0 e AMD, Memory RAM Sticks, memória de computador, perfeito para editores de vídeo, designers 3D e entusiastas de",761.96,4.6,80.0,Em estoque
Kingston Módulo único de memória de desktop FURY Beast 16GB 3200MT/s DDR4 CL16 | Intel XMP | AMD Ryzen | Plug n Play | Sincronização infravermelha RGB | KF432C16BB12A/16,440.0,4.5,38.0,
Memória DDR4 - 16GB (2x 8GB) / 3.200MHz - Corsair Vengeance LPX - CMK16GX4M2B3200C16 - Preto,399.0,4.8,88.737,O envio pode levar até 3 semanas.
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop",289.0,4.8,13.0,Em estoque
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop",180.0,4.6,3.0,Em estoque
"Kingston ValueRAM 8GB 2666MHz DDR4 Não-ECC CL19 SODIMM 1Rx16 1,2V - KVR26S19S6/8",155.0,4.7,243.0,Em estoque
"Kingston KF556C40BB-16 - Módulo de memória de 16GB DDR5 5600Mhz FURY Beast Black 1,25V 1Rx8 288 pinos para desktop/gamers,NULL",440.0,4.7,101.0,Em estoque
"Memoria Team Group T-Force Vulcan Pichau RTB, 8GB, (1x8GB), DDR4, 3000MHz, Branca RTB, TLPBD48G3000HC16F01",197.9,4.7,18.0,Em estoque
Memória Desktop Gamer Adata XPG Spectrix D50 RGB 8GB DDR4 3200 Mhz,279.9,4.8,407.0,Em estoque
"KF560C40BB-8 - Módulo de memória de 8GB DIMM DDR5 6000Mhz FURY Beast Black 1,35V 1Rx16 288 pinos para desktop/gamers",290.0,3.9,9.0,Estimativa de envio de 2 a 3 dias
Memória Desktop Gamer Adata XPG Spectrix D41 RGB 8GB DDR4 3200 Mhz,231.25,4.8,218.0,Em estoque
"KVR16LS118 - Memória de 8GB SODIMM DDR3 1600Mhz 1,35V 2Rx8 para notebook",79.0,4.8,6.656,Em estoque
Kingston Módulo único de memória de desktop FURY Renegade RGB 16GB 6000MT/s DDR5 CL32 DIMM | Intel XMP 3.0 | Tecnologia de sincronização infravermelha | Estabilidade de overclocking | KF560C32RSA-16,579.9,4.4,12.0,Em estoque
Memória Ram Gloway 16 GB (2x8) 3600mhz Ddr4 Cl 18,321.9,0.0,,Em estoque
Memória Desktop Adata 16GB DDR4 3200 Mhz,334.5,4.5,16.0,Em estoque
"Timetec Pinnacle Konduit Kit de 16 GB (2 x 8 GB) DDR4 3200MHz PC4-25600 CL16-18-18-38 XMP2.0 Overclocking 1,35 V compatível com AMD e Intel Desktop Gaming PC módulo de memória RAM - Branco",306.92,4.6,360.0,Em estoque
Memoria Team Group T-force Rgb Tuf Gaming 16gb Ddr4 3200mhz,529.9,4.7,32.951,Estimativa de envio de 4 a 5 dias
Memória Desktop Kingston Fury Beast RGB 16GB DDR5 4800 Mhz - Preto,364.14,5.0,10.0,Não disponível.   Não temos previsão de quando este produto estará disponível novamente.
Memória 16GB 3200MHz DDR4 2X8GB XLR8 GAMING PNY MD16GK2D4320016AXR,422.3,4.6,1.054,Estimativa de envio de 4 a 5 dias
PNY Memória XLR8 Gaming 8GB DDR4 3200MHz (PC4-25600) CL16 1.35V RGB Desktop (DIMM) – MD8GD4320016XRGB,630.48,4.7,1.473,Estimativa de envio de 4 a 5 dias
"Memória RAM DDR2 4GB, 4GB Módulo de memória DDR2 800Mhz de grande capacidade, projetado para AMD, adotando 240Pin para alcançar altas propriedades anti-interferência e antiestáticas, Plug",174.85,3.2,4.0,Em estoque
"Memória RAM Freyja RGB DDR4 16GB 3200MHz DIMM 1,2V, Excelente Desempenho para Computadores Desktop de Jogos",364.0,5.0,1.0,Em estoque
Ioway Memória 8gb Ddr4 2666mhz Sodimm,189.99,4.6,33.0,Em estoque
"Memória de 8GB DIMM DDR4 3200Mhz 1,2V Freyja RGB para desktop/gamers",199.0,0.0,,Em estoque
"Memória Corsair Vengeance PRO RGB - 64GB (2x32GB), DDR4, 3600Mhz, C18, Preto - CMW64GX4M2D3600C18",1499.0,4.8,1.024,Em estoque
"Memória para desktop Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4 3000 (PC4-24000) C16 1,35 V - Memória preta para PC",393.9,4.7,5.672,Em estoque
Memória de computador DDR5 32GB 6000MHz Ram (16GB×2 PC5-48000) Desktop (DIMM) CL46(6000MT/s XMP3.0/EXPO) com dissipador de calor branco Acclamator,902.16,4.4,45.0,Em estoque
Memoria RAM PC Hawking DDR4 8GB 3200MHZ,107.89,0.0,,Em estoque
"HX432C16FB3/4 - Memória HyperX Fury de 4GB DIMM DDR4 3200Mhz 1,2V para desktop",417.14,4.5,67.0,
Patriot Viper Steel RGB DDR4 RAM 16GB (1X16GB) 3600MHz CL20 UDIMM Módulo de memória para jogos - PVSR416G360C0,402.01,4.6,770.0,Em estoque
Crucial Memória RAM 16GB DDR5 5200MHz (ou 4800MHz) para laptop CT16G52C42S5 Preto,367.99,4.8,5.954,Estimativa de envio de 2 a 3 dias
Crucial Kit RAM de 64 GB (2 x 32 GB) DDR4 3200 MHz CL22 (ou 2933 MHz ou 2666 MHz) CT2K32G4SFD832A,1089.0,4.8,1.966,Em estoque
"Memória Corsair Vengeance RGB - 32GB (2x16GB), DDR5, 6000Mhz, C40, Branco - CMH32GX5M2B6000C40W",1280.0,4.5,196.0,Em estoque
"XPG Spectrix D50 32GB (1 * 32 GB) DDR4 3600 MHz CL 18-22-22 1,35V Desktop Memory RAM - AX4U360032G18I-SW50 (Branco)",955.9,5.0,2.0,Em estoque
"Lexar 32 GB (2 x 16 GB) ARES RGB DDR5 RAM 6000MT/s CL30 Memória Desktop - AMD Expo e Intel XMP 3.0, Preto (LD5BU016G-R6000GDLA)",1387.5,4.7,39.0,Estimativa de envio de 3 a 4 dias
"Kingston ValueRAM 8GB 2666MHz DDR4 Não-ECC CL19 SODIMM 1Rx16 1,2V - KVR26S19S6/8",155.0,4.7,243.0,Em estoque
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop",289.0,4.8,13.0,Em estoque
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop",180.0,4.6,3.0,Em estoque
"Kingston ValueRAM 8GB 2666MHz DDR4 Não-ECC CL19 SODIMM 1Rx16 1,2V - KVR26S19S6/8",155.0,4.7,243.0,Em estoque
Corsair Memória de desktop Vengeance RGB Pro 64GB (2x32GB) DDR4 3200 (PC4-25600) C16 – Preto (CMW64GX4M2E3200C16),1349.0,4.7,1.055,Em estoque
HyperX Memória interna Kingston Technology Fury Black 8 GB CL15 DIMM DDR4 2400 MT/s (HX424C15FB2/8),186.99,4.7,1.97,Em estoque
Memória DDR4 - 32GB (2x 16GB) / 3.200MHz - G.Skill Ripjaws V - F4-3200C16D-32GVK,561.3,4.8,4.665,Em estoque
CORSAIR VENGEANCE Memória de computador compatível com Intel XMP iCUE RGB DDR5 RAM 32GB (2x16GB) 6800MHz CL40 Intel XMP iCUE - Preto (CMH32GX5M2B6800C40),1280.0,4.5,67.0,Em estoque
Memória RAM PC Hawking DDR3 8GB 1600MHZ,76.0,0.0,,Em estoque
Crucial Memória RAM CB8GS2666 8GB DDR4 2666 MHz para laptop,187.9,4.7,3.448,Estimativa de envio de 2 a 3 dias
"KF432C16BBA/32 - Memória de 32GB DIMM DDR4 3200Mhz FURY Beast RGB 1,35V 2Rx8 288 pinos para desktop/gamers",699.0,4.8,287.0,Em estoque
"Memória Corsair Vengeance PRO RGB - 32GB (2x16GB), DDR4, 3600Mhz, C18, Preto - CMW32GX4M2Z3600C18",829.0,4.8,9.594,Em estoque
"Lexar 32 GB (2 x 16 GB) ARES RGB DDR5 RAM 6400MT/s CL32 Memória Desktop - Compatível com Intel XMP 3.0 e AMD Expo, Preto (LD5EU016G-R6400GDLA)",1143.72,4.8,48.0,Estimativa de envio de 3 a 4 dias
Memoria Ram 4gb Ddr3 Para Computador Nova Lacrada Strong Tech,,5.0,3.0,
Memória DDR3 4GB 1333MHz Kingston (KVR13N9S8/4),85.0,4.5,2.184,Em estoque
Memoria Rams DDR3 1600MHz Novo Dimm 1.5V Desktop Memória Compatível AMD E Intel,67.99,0.0,,Em estoque
Memória 16GB 3200MHz DDR4 2X8GB XLR8 GAMING PNY MD16GK2D4320016AXR,422.3,4.6,1.054,Estimativa de envio de 4 a 5 dias
PNY Memória XLR8 Gaming 8GB DDR4 3200MHz (PC4-25600) CL16 1.35V RGB Desktop (DIMM) – MD8GD4320016XRGB,630.48,4.7,1.473,Estimativa de envio de 4 a 5 dias
"Memória RAM DDR2 4GB, 4GB Módulo de memória DDR2 800Mhz de grande capacidade, projetado para AMD, adotando 240Pin para alcançar altas propriedades anti-interferência e antiestáticas, Plug",174.85,3.2,4.0,Em estoque
"Memória RAM Freyja RGB DDR4 16GB 3200MHz DIMM 1,2V, Excelente Desempenho para Computadores Desktop de Jogos",364.0,5.0,1.0,Em estoque
Ioway Memória 8gb Ddr4 2666mhz Sodimm,189.99,4.6,33.0,Em estoque
"Memoria Midgard 16GB (1X16GB) DDR4 SODIMM 3200MHZ CL22 1,2V Para Notebook Laptop",289.0,4.8,13.0,Em estoque
"Crucial, Memória Desktop 16GB DDR4 3200 Mhz - CT16G4DFRA32A",365.49,4.7,2.095,Em estoque
NEMIX RAM Atualização de memória para desktop UDIMM de 64 GB (4 x 16 GB) DDR4-3200 PC4-25600 Non-ECC UDIMM,1377.48,5.0,2.0,Em estoque
"HX432C16FB3A8 - Memória HyperX Fury de 8GB DIMM DDR4 3200Mhz 1,2V para desktop",241.0,4.7,810.0,Em estoque
"Silicon Power Gaming Series DDR4 32 GB (16 GBx2) 3200 MHz (PC4 25600) 288 pinos CL16 1,35 V UDIMM módulo de memória para desktop com dissipador de calor cinza SP032GXLZU320BDAJ7",522.05,4.7,8.582,Em estoque
"Lexar Memória de desktop Thor 32 GB (2 x 16 GB) DDR5 RAM 6000MT/s CL32 1,3V com dissipador de calor, AMD Expo e Intel XMP 3.0 (preto) LD5U16G60C32LG-RUD",1498.9,4.8,79.0,Em estoque
CORSAIR VENGEANCE DDR5 RAM 64GB (2x32GB) 6000MHz CL40 Intel XMP iCUE Memória de computador compatível - Branco (CMK64GX5M2B6000C40W),1835.0,4.9,12.0,Em estoque
2024 SK-Hynix 8GB DDR5 4800MHz SODIMM PC5-4800B-SC0 1Rx16 1.1V SO-DIMM 262-Pin Gaming Busines Home Laptop Notebook Módulo de memória RAM (HMCG66MEBSA092N BA) (OEM),150.0,4.9,16.0,Em estoque
"HX424C15FB3/16 - Memória HyperX Fury de 16GB DIMM DDR4 2400Mhz 1,2V para desktop",438.8,4.8,319.0,Estimativa de envio de 4 a 5 dias
Memoria Ram 8gb Ddr3 Para Computador Nova Lacrada Strong Tech,,3.8,4.0,
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop",180.0,4.6,3.0,Em estoque
"Memória RAM DDR2 4GB, 4GB Módulo de memória DDR2 800Mhz de grande capacidade, projetado para AMD, adotando 240Pin para alcançar altas propriedades anti-interferência e antiestáticas, Plug",174.85,3.2,4.0,Em estoque
Memória 16GB 3200MHz DDR4 2X8GB XLR8 GAMING PNY MD16GK2D4320016AXR,422.3,4.6,1.054,Estimativa de envio de 4 a 5 dias
CORSAIR Memória de computador Vengeance DDR5 RAM 32 GB (2 x 16GB) 5600MHz CL40 Intel XMP iCUE - Preto (CMK32GX5M2B5600C40),1099.0,4.5,95.0,Em estoque
Crucial Kit de memória RAM 8 GB (2 x 4 GB) DDR4 2400 MHz CL17 CT2K4G4SFS824A,462.0,4.7,75.51,Estimativa de envio de 6 a 7 dias
Crucial Memória RAM 8GB DDR3 1600 MHz CL11 Desktop Memory CT102464BD160B,312.0,4.7,3.986,Estimativa de envio de 6 a 7 dias
Memoria UDIMM 8GB (1x8gb) DDDR3 1600MHz Patriot Signature - PSD38G16002,242.24,4.6,2.917,Em estoque
Samsung Memória RAM de laptop SO-DIMM 16GB DDR5 4800MHz PC5-38400 CL40 SODIMM 1Rx8 1.1V Non-ECC 262-Pin SO-DIMM M425R2GA3BB0-CQK,548.98,5.0,4.0,
